nextToLastStatusId,statusId,userId,status
8612,14104,3120,"We all have to make sacrifices. I think we should start with you."
8613,14105,3121,"My weakness is that I care too much. Also, spalling"
8614,14106,3122,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8615,14107,3123,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8616,14108,3124,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8617,14109,3125,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8618,14110,3126,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8619,14111,3127,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8620,14112,3128,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8621,14113,3129,"Your choices today are: live your life now or live with regret later."
8622,14114,3130,"My weakness is that I care too much. Also, spalling"
8623,14115,3131,"I really like this site. Nice features #saidnooneever"
8624,14116,3132,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8625,14117,3133,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8626,14118,3134,"At any given time my wallet is worth more than its contents."
8627,14119,3135,"If cats could talk, they would probably always be correcting your grammar."
8628,14120,3136,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8629,14121,3137,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8630,14122,3138,"At any given time my wallet is worth more than its contents."
8631,14123,3139,"Your choices today are: live your life now or live with regret later."
8632,14124,3140,"We all have to make sacrifices. I think we should start with you."
8633,14125,3141,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8634,14126,3142,"At any given time my wallet is worth more than its contents."
8635,14127,3143,"At any given time my wallet is worth more than its contents."
8636,14128,3144,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8637,14129,3145,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8638,14130,3146,"We all have to make sacrifices. I think we should start with you."
8639,14131,3147,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8640,14132,3148,"My weakness is that I care too much. Also, spalling"
8641,14133,3149,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8642,14134,3150,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8643,14135,3151,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8644,14136,3152,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8645,14137,3153,"We all have to make sacrifices. I think we should start with you."
8646,14138,3154,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8647,14139,3155,"At any given time my wallet is worth more than its contents."
8648,14140,3156,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8649,14141,3157,"We all have to make sacrifices. I think we should start with you."
8650,14142,3158,"My weakness is that I care too much. Also, spalling"
8651,14143,3159,"If cats could talk, they would probably always be correcting your grammar."
8652,14144,3160,"Your choices today are: live your life now or live with regret later."
8653,14145,3161,"I really like this site. Nice features #saidnooneever"
8654,14146,3162,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8655,14147,3163,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8656,14148,3164,"Your choices today are: live your life now or live with regret later."
8657,14149,3165,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8658,14150,3166,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8659,14151,3167,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8660,14152,3168,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8661,14153,3169,"Your choices today are: live your life now or live with regret later."
8662,14154,3170,"If cats could talk, they would probably always be correcting your grammar."
8663,14155,3171,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8664,14156,3172,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8665,14157,3173,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8666,14158,3174,"If cats could talk, they would probably always be correcting your grammar."
8667,14159,3175,"My weakness is that I care too much. Also, spalling"
8668,14160,3176,"Your choices today are: live your life now or live with regret later."
8669,14161,3177,"If cats could talk, they would probably always be correcting your grammar."
8670,14162,3178,"Your choices today are: live your life now or live with regret later."
8671,14163,3179,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8672,14164,3180,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8673,14165,3181,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8674,14166,3182,"I really like this site. Nice features #saidnooneever"
8675,14167,3183,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8676,14168,3184,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8677,14169,3185,"If cats could talk, they would probably always be correcting your grammar."
8678,14170,3186,"We all have to make sacrifices. I think we should start with you."
8679,14171,3187,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8680,14172,3188,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8681,14173,3189,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8682,14174,3190,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8683,14175,3191,"If cats could talk, they would probably always be correcting your grammar."
8684,14176,3192,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8685,14177,3193,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8686,14178,3194,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8687,14179,3195,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8688,14180,3196,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8689,14181,3197,"If cats could talk, they would probably always be correcting your grammar."
8690,14182,3198,"At any given time my wallet is worth more than its contents."
8691,14183,3199,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8692,14184,3200,"If cats could talk, they would probably always be correcting your grammar."
8693,14185,3201,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8694,14186,3202,"Your choices today are: live your life now or live with regret later."
8695,14187,3203,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8696,14188,3204,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8697,14189,3205,"If cats could talk, they would probably always be correcting your grammar."
8698,14190,3206,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8699,14191,3207,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8700,14192,3208,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8701,14193,3209,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8702,14194,3210,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8703,14195,3211,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8704,14196,3212,"I really like this site. Nice features #saidnooneever"
8705,14197,3213,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8706,14198,3214,"I really like this site. Nice features #saidnooneever"
8707,14199,3215,"If cats could talk, they would probably always be correcting your grammar."
8708,14200,3216,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8709,14201,3217,"At any given time my wallet is worth more than its contents."
8710,14202,3218,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8711,14203,3219,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8712,14204,3220,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8713,14205,3221,"My weakness is that I care too much. Also, spalling"
8714,14206,3222,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8715,14207,3223,"My weakness is that I care too much. Also, spalling"
8716,14208,3224,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8717,14209,3225,"Your choices today are: live your life now or live with regret later."
8718,14210,3226,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8719,14211,3227,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8720,14212,3228,"If cats could talk, they would probably always be correcting your grammar."
8721,14213,3229,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8722,14214,3230,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8723,14215,3231,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8724,14216,3232,"I really like this site. Nice features #saidnooneever"
8725,14217,3233,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8726,14218,3234,"We all have to make sacrifices. I think we should start with you."
8727,14219,3235,"If cats could talk, they would probably always be correcting your grammar."
8728,14220,3236,"Your choices today are: live your life now or live with regret later."
8729,14221,3237,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8730,14222,3238,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8731,14223,3239,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8732,14224,3240,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8733,14225,3241,"If cats could talk, they would probably always be correcting your grammar."
8734,14226,3242,"We all have to make sacrifices. I think we should start with you."
8735,14227,3243,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8736,14228,3244,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8737,14229,3245,"At any given time my wallet is worth more than its contents."
8738,14230,3246,"At any given time my wallet is worth more than its contents."
8739,14231,3247,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8740,14232,3248,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8741,14233,3249,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8742,14234,3250,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8743,14235,3251,"I really like this site. Nice features #saidnooneever"
8744,14236,3252,"We all have to make sacrifices. I think we should start with you."
8745,14237,3253,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8746,14238,3254,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8747,14239,3255,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8748,14240,3256,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8749,14241,3257,"Your choices today are: live your life now or live with regret later."
8750,14242,3258,"I really like this site. Nice features #saidnooneever"
8751,14243,3259,"We all have to make sacrifices. I think we should start with you."
8752,14244,3260,"If cats could talk, they would probably always be correcting your grammar."
8753,14245,3261,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8754,14246,3262,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8755,14247,3263,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8756,14248,3264,"At any given time my wallet is worth more than its contents."
8757,14249,3265,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8758,14250,3266,"Your choices today are: live your life now or live with regret later."
8759,14251,3267,"I really like this site. Nice features #saidnooneever"
8760,14252,3268,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8761,14253,3269,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8762,14254,3270,"Your choices today are: live your life now or live with regret later."
8763,14255,3271,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8764,14256,3272,"We all have to make sacrifices. I think we should start with you."
8765,14257,3273,"Your choices today are: live your life now or live with regret later."
8766,14258,3274,"I really like this site. Nice features #saidnooneever"
8767,14259,3275,"If cats could talk, they would probably always be correcting your grammar."
8768,14260,3276,"I really like this site. Nice features #saidnooneever"
8769,14261,3277,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8770,14262,3278,"We all have to make sacrifices. I think we should start with you."
8771,14263,3279,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8772,14264,3280,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8773,14265,3281,"My weakness is that I care too much. Also, spalling"
8774,14266,3282,"My weakness is that I care too much. Also, spalling"
8775,14267,3283,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8776,14268,3284,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8777,14269,3285,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8778,14270,3286,"At any given time my wallet is worth more than its contents."
8779,14271,3287,"Your choices today are: live your life now or live with regret later."
8780,14272,3288,"At any given time my wallet is worth more than its contents."
8781,14273,3289,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8782,14274,3290,"Your choices today are: live your life now or live with regret later."
8783,14275,3291,"My weakness is that I care too much. Also, spalling"
8784,14276,3292,"Your choices today are: live your life now or live with regret later."
8785,14277,3293,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8786,14278,3294,"I really like this site. Nice features #saidnooneever"
8787,14279,3295,"I really like this site. Nice features #saidnooneever"
8788,14280,3296,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8789,14281,3297,"We all have to make sacrifices. I think we should start with you."
8790,14282,3298,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8791,14283,3299,"If cats could talk, they would probably always be correcting your grammar."
8792,14284,3300,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8793,14285,3301,"At any given time my wallet is worth more than its contents."
8794,14286,3302,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8795,14287,3303,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8796,14288,3304,"At any given time my wallet is worth more than its contents."
8797,14289,3305,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8798,14290,3306,"I really like this site. Nice features #saidnooneever"
8799,14291,3307,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8800,14292,3308,"At any given time my wallet is worth more than its contents."
8801,14293,3309,"At any given time my wallet is worth more than its contents."
8802,14294,3310,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8803,14295,3311,"Your choices today are: live your life now or live with regret later."
8804,14296,3312,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8805,14297,3313,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8806,14298,3314,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8807,14299,3315,"We all have to make sacrifices. I think we should start with you."
8808,14300,3316,"My weakness is that I care too much. Also, spalling"
8809,14301,3317,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8810,14302,3318,"Your choices today are: live your life now or live with regret later."
8811,14303,3319,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8812,14304,3320,"At any given time my wallet is worth more than its contents."
8813,14305,3321,"Your choices today are: live your life now or live with regret later."
8814,14306,3322,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8815,14307,3323,"At any given time my wallet is worth more than its contents."
8816,14308,3324,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8817,14309,3325,"If cats could talk, they would probably always be correcting your grammar."
8818,14310,3326,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8819,14311,3327,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8820,14312,3328,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8821,14313,3329,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8822,14314,3330,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8823,14315,3331,"I really like this site. Nice features #saidnooneever"
8824,14316,3332,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8825,14317,3333,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8826,14318,3334,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8827,14319,3335,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8828,14320,3336,"My weakness is that I care too much. Also, spalling"
8829,14321,3337,"We all have to make sacrifices. I think we should start with you."
8830,14322,3338,"At any given time my wallet is worth more than its contents."
8831,14323,3339,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8832,14324,3340,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8833,14325,3341,"Your choices today are: live your life now or live with regret later."
8834,14326,3342,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8835,14327,3343,"Your choices today are: live your life now or live with regret later."
8836,14328,3344,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8837,14329,3345,"If cats could talk, they would probably always be correcting your grammar."
8838,14330,3346,"We all have to make sacrifices. I think we should start with you."
8839,14331,3347,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8840,14332,3348,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8841,14333,3349,"Your choices today are: live your life now or live with regret later."
8842,14334,3350,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8843,14335,3351,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8844,14336,3352,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8845,14337,3353,"Your choices today are: live your life now or live with regret later."
8846,14338,3354,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8847,14339,3355,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8848,14340,3356,"If cats could talk, they would probably always be correcting your grammar."
8849,14341,3357,"Your choices today are: live your life now or live with regret later."
8850,14342,3358,"I really like this site. Nice features #saidnooneever"
8851,14343,3359,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8852,14344,3360,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8853,14345,3361,"We all have to make sacrifices. I think we should start with you."
8854,14346,3362,"We all have to make sacrifices. I think we should start with you."
8855,14347,3363,"At any given time my wallet is worth more than its contents."
8856,14348,3364,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8857,14349,3365,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8858,14350,3366,"We all have to make sacrifices. I think we should start with you."
8859,14351,3367,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8860,14352,3368,"Your choices today are: live your life now or live with regret later."
8861,14353,3369,"At any given time my wallet is worth more than its contents."
8862,14354,3370,"Your choices today are: live your life now or live with regret later."
8863,14355,3371,"At any given time my wallet is worth more than its contents."
8864,14356,3372,"At any given time my wallet is worth more than its contents."
8865,14357,3373,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8866,14358,3374,"At any given time my wallet is worth more than its contents."
8867,14359,3375,"If cats could talk, they would probably always be correcting your grammar."
8868,14360,3376,"We all have to make sacrifices. I think we should start with you."
8869,14361,3377,"At any given time my wallet is worth more than its contents."
8870,14362,3378,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8871,14363,3379,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8872,14364,3380,"I really like this site. Nice features #saidnooneever"
8873,14365,3381,"Your choices today are: live your life now or live with regret later."
8874,14366,3382,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8875,14367,3383,"We all have to make sacrifices. I think we should start with you."
8876,14368,3384,"Your choices today are: live your life now or live with regret later."
8877,14369,3385,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8878,14370,3386,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8879,14371,3387,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8880,14372,3388,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8881,14373,3389,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8882,14374,3390,"At any given time my wallet is worth more than its contents."
8883,14375,3391,"Your choices today are: live your life now or live with regret later."
8884,14376,3392,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8885,14377,3393,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8886,14378,3394,"At any given time my wallet is worth more than its contents."
8887,14379,3395,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8888,14380,3396,"At any given time my wallet is worth more than its contents."
8889,14381,3397,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8890,14382,3398,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8891,14383,3399,"I really like this site. Nice features #saidnooneever"
8892,14384,3400,"If cats could talk, they would probably always be correcting your grammar."
8893,14385,3401,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8894,14386,3402,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8895,14387,3403,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8896,14388,3404,"If cats could talk, they would probably always be correcting your grammar."
8897,14389,3405,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8898,14390,3406,"We all have to make sacrifices. I think we should start with you."
8899,14391,3407,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8900,14392,3408,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8901,14393,3409,"If cats could talk, they would probably always be correcting your grammar."
8902,14394,3410,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8903,14395,3411,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8904,14396,3412,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8905,14397,3413,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8906,14398,3414,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8907,14399,3415,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8908,14400,3416,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8909,14401,3417,"If cats could talk, they would probably always be correcting your grammar."
8910,14402,3418,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8911,14403,3419,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8912,14404,3420,"At any given time my wallet is worth more than its contents."
8913,14405,3421,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8914,14406,3422,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8915,14407,3423,"We all have to make sacrifices. I think we should start with you."
8916,14408,3424,"I really like this site. Nice features #saidnooneever"
8917,14409,3425,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8918,14410,3426,"My weakness is that I care too much. Also, spalling"
8919,14411,3427,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8920,14412,3428,"I really like this site. Nice features #saidnooneever"
8921,14413,3429,"If cats could talk, they would probably always be correcting your grammar."
8922,14414,3430,"If cats could talk, they would probably always be correcting your grammar."
8923,14415,3431,"My weakness is that I care too much. Also, spalling"
8924,14416,3432,"At any given time my wallet is worth more than its contents."
8925,14417,3433,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8926,14418,3434,"At any given time my wallet is worth more than its contents."
8927,14419,3435,"My weakness is that I care too much. Also, spalling"
8928,14420,3436,"At any given time my wallet is worth more than its contents."
8929,14421,3437,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8930,14422,3438,"I really like this site. Nice features #saidnooneever"
8931,14423,3439,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8932,14424,3440,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8933,14425,3441,"Your choices today are: live your life now or live with regret later."
8934,14426,3442,"My weakness is that I care too much. Also, spalling"
8935,14427,3443,"I really like this site. Nice features #saidnooneever"
8936,14428,3444,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8937,14429,3445,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8938,14430,3446,"If cats could talk, they would probably always be correcting your grammar."
8939,14431,3447,"Your choices today are: live your life now or live with regret later."
8940,14432,3448,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8941,14433,3449,"I really like this site. Nice features #saidnooneever"
8942,14434,3450,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8943,14435,3451,"Your choices today are: live your life now or live with regret later."
8944,14436,3452,"Your choices today are: live your life now or live with regret later."
8945,14437,3453,"If cats could talk, they would probably always be correcting your grammar."
8946,14438,3454,"We all have to make sacrifices. I think we should start with you."
8947,14439,3455,"I really like this site. Nice features #saidnooneever"
8948,14440,3456,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8949,14441,3457,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8950,14442,3458,"If cats could talk, they would probably always be correcting your grammar."
8951,14443,3459,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8952,14444,3460,"We all have to make sacrifices. I think we should start with you."
8953,14445,3461,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8954,14446,3462,"We all have to make sacrifices. I think we should start with you."
8955,14447,3463,"At any given time my wallet is worth more than its contents."
8956,14448,3464,"My weakness is that I care too much. Also, spalling"
8957,14449,3465,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8958,14450,3466,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8959,14451,3467,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
8960,14452,3468,"My weakness is that I care too much. Also, spalling"
8961,14453,3469,"Your choices today are: live your life now or live with regret later."
8962,14454,3470,"My weakness is that I care too much. Also, spalling"
8963,14455,3471,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8964,14456,3472,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
8965,14457,3473,"At any given time my wallet is worth more than its contents."
8966,14458,3474,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
8967,14459,3475,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8968,14460,3476,"Why are there no Knock Knock jokes about America? Because Freedom rings."
8969,14461,3477,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
8970,14462,3478,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
8971,14463,3479,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
8972,14464,3480,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
