lastStatusId,statusId,userId,status
2983,8475,2983,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
2984,8476,2984,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
2985,8477,2985,"I really like this site. Nice features #saidnooneever"
2986,8478,2986,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
2987,8479,2987,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
2988,8480,2988,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
2989,8481,2989,"I really like this site. Nice features #saidnooneever"
2990,8482,2990,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
2991,8483,2991,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
2992,8484,2992,"My weakness is that I care too much. Also, spalling"
2993,8485,2993,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
2994,8486,2994,"At any given time my wallet is worth more than its contents."
2995,8487,2995,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
2996,8488,2996,"Why are there no Knock Knock jokes about America? Because Freedom rings."
2997,8489,2997,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
2998,8490,2998,"Why are there no Knock Knock jokes about America? Because Freedom rings."
2999,8491,2999,"At any given time my wallet is worth more than its contents."
3000,8492,3000,"My weakness is that I care too much. Also, spalling"
3001,8493,3001,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3002,8494,3002,"At any given time my wallet is worth more than its contents."
3003,8495,3003,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3004,8496,3004,"If cats could talk, they would probably always be correcting your grammar."
3005,8497,3005,"My weakness is that I care too much. Also, spalling"
3006,8498,3006,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3007,8499,3007,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3008,8500,3008,"If cats could talk, they would probably always be correcting your grammar."
3009,8501,3009,"Your choices today are: live your life now or live with regret later."
3010,8502,3010,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3011,8503,3011,"We all have to make sacrifices. I think we should start with you."
3012,8504,3012,"We all have to make sacrifices. I think we should start with you."
3013,8505,3013,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3014,8506,3014,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3015,8507,3015,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3016,8508,3016,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3017,8509,3017,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3018,8510,3018,"If cats could talk, they would probably always be correcting your grammar."
3019,8511,3019,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3020,8512,3020,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3021,8513,3021,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3022,8514,3022,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3023,8515,3023,"At any given time my wallet is worth more than its contents."
3024,8516,3024,"We all have to make sacrifices. I think we should start with you."
3025,8517,3025,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3026,8518,3026,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3027,8519,3027,"My weakness is that I care too much. Also, spalling"
3028,8520,3028,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3029,8521,3029,"Your choices today are: live your life now or live with regret later."
3030,8522,3030,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3031,8523,3031,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3032,8524,3032,"At any given time my wallet is worth more than its contents."
3033,8525,3033,"We all have to make sacrifices. I think we should start with you."
3034,8526,3034,"Your choices today are: live your life now or live with regret later."
3035,8527,3035,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3036,8528,3036,"My weakness is that I care too much. Also, spalling"
3037,8529,3037,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3038,8530,3038,"We all have to make sacrifices. I think we should start with you."
3039,8531,3039,"Your choices today are: live your life now or live with regret later."
3040,8532,3040,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3041,8533,3041,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3042,8534,3042,"We all have to make sacrifices. I think we should start with you."
3043,8535,3043,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3044,8536,3044,"If cats could talk, they would probably always be correcting your grammar."
3045,8537,3045,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3046,8538,3046,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3047,8539,3047,"We all have to make sacrifices. I think we should start with you."
3048,8540,3048,"If cats could talk, they would probably always be correcting your grammar."
3049,8541,3049,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3050,8542,3050,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3051,8543,3051,"We all have to make sacrifices. I think we should start with you."
3052,8544,3052,"We all have to make sacrifices. I think we should start with you."
3053,8545,3053,"My weakness is that I care too much. Also, spalling"
3054,8546,3054,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3055,8547,3055,"I really like this site. Nice features #saidnooneever"
3056,8548,3056,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3057,8549,3057,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3058,8550,3058,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3059,8551,3059,"I really like this site. Nice features #saidnooneever"
3060,8552,3060,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3061,8553,3061,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3062,8554,3062,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3063,8555,3063,"Your choices today are: live your life now or live with regret later."
3064,8556,3064,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3065,8557,3065,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3066,8558,3066,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3067,8559,3067,"We all have to make sacrifices. I think we should start with you."
3068,8560,3068,"Your choices today are: live your life now or live with regret later."
3069,8561,3069,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3070,8562,3070,"We all have to make sacrifices. I think we should start with you."
3071,8563,3071,"My weakness is that I care too much. Also, spalling"
3072,8564,3072,"My weakness is that I care too much. Also, spalling"
3073,8565,3073,"We all have to make sacrifices. I think we should start with you."
3074,8566,3074,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3075,8567,3075,"Your choices today are: live your life now or live with regret later."
3076,8568,3076,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3077,8569,3077,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3078,8570,3078,"We all have to make sacrifices. I think we should start with you."
3079,8571,3079,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3080,8572,3080,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3081,8573,3081,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3082,8574,3082,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3083,8575,3083,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3084,8576,3084,"If cats could talk, they would probably always be correcting your grammar."
3085,8577,3085,"My weakness is that I care too much. Also, spalling"
3086,8578,3086,"My weakness is that I care too much. Also, spalling"
3087,8579,3087,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3088,8580,3088,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3089,8581,3089,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3090,8582,3090,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3091,8583,3091,"Your choices today are: live your life now or live with regret later."
3092,8584,3092,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3093,8585,3093,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3094,8586,3094,"Your choices today are: live your life now or live with regret later."
3095,8587,3095,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3096,8588,3096,"My weakness is that I care too much. Also, spalling"
3097,8589,3097,"My weakness is that I care too much. Also, spalling"
3098,8590,3098,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3099,8591,3099,"My weakness is that I care too much. Also, spalling"
3100,8592,3100,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3101,8593,3101,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3102,8594,3102,"I really like this site. Nice features #saidnooneever"
3103,8595,3103,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3104,8596,3104,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3105,8597,3105,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3106,8598,3106,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3107,8599,3107,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3108,8600,3108,"I really like this site. Nice features #saidnooneever"
3109,8601,3109,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3110,8602,3110,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3111,8603,3111,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3112,8604,3112,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3113,8605,3113,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3114,8606,3114,"I really like this site. Nice features #saidnooneever"
3115,8607,3115,"At any given time my wallet is worth more than its contents."
3116,8608,3116,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3117,8609,3117,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3118,8610,3118,"We all have to make sacrifices. I think we should start with you."
3119,8611,3119,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3120,8612,3120,"Your choices today are: live your life now or live with regret later."
3121,8613,3121,"Your choices today are: live your life now or live with regret later."
3122,8614,3122,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3123,8615,3123,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3124,8616,3124,"At any given time my wallet is worth more than its contents."
3125,8617,3125,"My weakness is that I care too much. Also, spalling"
3126,8618,3126,"Your choices today are: live your life now or live with regret later."
3127,8619,3127,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3128,8620,3128,"At any given time my wallet is worth more than its contents."
3129,8621,3129,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3130,8622,3130,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3131,8623,3131,"If cats could talk, they would probably always be correcting your grammar."
3132,8624,3132,"My weakness is that I care too much. Also, spalling"
3133,8625,3133,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3134,8626,3134,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3135,8627,3135,"Your choices today are: live your life now or live with regret later."
3136,8628,3136,"Your choices today are: live your life now or live with regret later."
3137,8629,3137,"We all have to make sacrifices. I think we should start with you."
3138,8630,3138,"At any given time my wallet is worth more than its contents."
3139,8631,3139,"I really like this site. Nice features #saidnooneever"
3140,8632,3140,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3141,8633,3141,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3142,8634,3142,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3143,8635,3143,"My weakness is that I care too much. Also, spalling"
3144,8636,3144,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3145,8637,3145,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3146,8638,3146,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3147,8639,3147,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3148,8640,3148,"My weakness is that I care too much. Also, spalling"
3149,8641,3149,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3150,8642,3150,"My weakness is that I care too much. Also, spalling"
3151,8643,3151,"My weakness is that I care too much. Also, spalling"
3152,8644,3152,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3153,8645,3153,"At any given time my wallet is worth more than its contents."
3154,8646,3154,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3155,8647,3155,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3156,8648,3156,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3157,8649,3157,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3158,8650,3158,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3159,8651,3159,"Your choices today are: live your life now or live with regret later."
3160,8652,3160,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3161,8653,3161,"Your choices today are: live your life now or live with regret later."
3162,8654,3162,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3163,8655,3163,"We all have to make sacrifices. I think we should start with you."
3164,8656,3164,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3165,8657,3165,"My weakness is that I care too much. Also, spalling"
3166,8658,3166,"We all have to make sacrifices. I think we should start with you."
3167,8659,3167,"If cats could talk, they would probably always be correcting your grammar."
3168,8660,3168,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3169,8661,3169,"At any given time my wallet is worth more than its contents."
3170,8662,3170,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3171,8663,3171,"My weakness is that I care too much. Also, spalling"
3172,8664,3172,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3173,8665,3173,"At any given time my wallet is worth more than its contents."
3174,8666,3174,"At any given time my wallet is worth more than its contents."
3175,8667,3175,"If cats could talk, they would probably always be correcting your grammar."
3176,8668,3176,"We all have to make sacrifices. I think we should start with you."
3177,8669,3177,"Your choices today are: live your life now or live with regret later."
3178,8670,3178,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3179,8671,3179,"My weakness is that I care too much. Also, spalling"
3180,8672,3180,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3181,8673,3181,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3182,8674,3182,"I really like this site. Nice features #saidnooneever"
3183,8675,3183,"If cats could talk, they would probably always be correcting your grammar."
3184,8676,3184,"We all have to make sacrifices. I think we should start with you."
3185,8677,3185,"If cats could talk, they would probably always be correcting your grammar."
3186,8678,3186,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3187,8679,3187,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3188,8680,3188,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3189,8681,3189,"We all have to make sacrifices. I think we should start with you."
3190,8682,3190,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3191,8683,3191,"I really like this site. Nice features #saidnooneever"
3192,8684,3192,"We all have to make sacrifices. I think we should start with you."
3193,8685,3193,"I really like this site. Nice features #saidnooneever"
3194,8686,3194,"At any given time my wallet is worth more than its contents."
3195,8687,3195,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3196,8688,3196,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3197,8689,3197,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3198,8690,3198,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3199,8691,3199,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3200,8692,3200,"If cats could talk, they would probably always be correcting your grammar."
3201,8693,3201,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3202,8694,3202,"Your choices today are: live your life now or live with regret later."
3203,8695,3203,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3204,8696,3204,"My weakness is that I care too much. Also, spalling"
3205,8697,3205,"I really like this site. Nice features #saidnooneever"
3206,8698,3206,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3207,8699,3207,"My weakness is that I care too much. Also, spalling"
3208,8700,3208,"We all have to make sacrifices. I think we should start with you."
3209,8701,3209,"I really like this site. Nice features #saidnooneever"
3210,8702,3210,"At any given time my wallet is worth more than its contents."
3211,8703,3211,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3212,8704,3212,"Your choices today are: live your life now or live with regret later."
3213,8705,3213,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3214,8706,3214,"At any given time my wallet is worth more than its contents."
3215,8707,3215,"We all have to make sacrifices. I think we should start with you."
3216,8708,3216,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3217,8709,3217,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3218,8710,3218,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3219,8711,3219,"If cats could talk, they would probably always be correcting your grammar."
3220,8712,3220,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3221,8713,3221,"My weakness is that I care too much. Also, spalling"
3222,8714,3222,"My weakness is that I care too much. Also, spalling"
3223,8715,3223,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3224,8716,3224,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3225,8717,3225,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3226,8718,3226,"Your choices today are: live your life now or live with regret later."
3227,8719,3227,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3228,8720,3228,"We all have to make sacrifices. I think we should start with you."
3229,8721,3229,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3230,8722,3230,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3231,8723,3231,"If cats could talk, they would probably always be correcting your grammar."
3232,8724,3232,"At any given time my wallet is worth more than its contents."
3233,8725,3233,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3234,8726,3234,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3235,8727,3235,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3236,8728,3236,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3237,8729,3237,"My weakness is that I care too much. Also, spalling"
3238,8730,3238,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3239,8731,3239,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3240,8732,3240,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3241,8733,3241,"My weakness is that I care too much. Also, spalling"
3242,8734,3242,"My weakness is that I care too much. Also, spalling"
3243,8735,3243,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3244,8736,3244,"Your choices today are: live your life now or live with regret later."
3245,8737,3245,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3246,8738,3246,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3247,8739,3247,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3248,8740,3248,"At any given time my wallet is worth more than its contents."
3249,8741,3249,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3250,8742,3250,"I really like this site. Nice features #saidnooneever"
3251,8743,3251,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3252,8744,3252,"At any given time my wallet is worth more than its contents."
3253,8745,3253,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3254,8746,3254,"At any given time my wallet is worth more than its contents."
3255,8747,3255,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3256,8748,3256,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3257,8749,3257,"I really like this site. Nice features #saidnooneever"
3258,8750,3258,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3259,8751,3259,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3260,8752,3260,"We all have to make sacrifices. I think we should start with you."
3261,8753,3261,"We all have to make sacrifices. I think we should start with you."
3262,8754,3262,"Your choices today are: live your life now or live with regret later."
3263,8755,3263,"At any given time my wallet is worth more than its contents."
3264,8756,3264,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3265,8757,3265,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3266,8758,3266,"We all have to make sacrifices. I think we should start with you."
3267,8759,3267,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3268,8760,3268,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3269,8761,3269,"If cats could talk, they would probably always be correcting your grammar."
3270,8762,3270,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3271,8763,3271,"I really like this site. Nice features #saidnooneever"
3272,8764,3272,"Your choices today are: live your life now or live with regret later."
3273,8765,3273,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3274,8766,3274,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3275,8767,3275,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3276,8768,3276,"My weakness is that I care too much. Also, spalling"
3277,8769,3277,"My weakness is that I care too much. Also, spalling"
3278,8770,3278,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3279,8771,3279,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3280,8772,3280,"At any given time my wallet is worth more than its contents."
3281,8773,3281,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3282,8774,3282,"If cats could talk, they would probably always be correcting your grammar."
3283,8775,3283,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3284,8776,3284,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3285,8777,3285,"My weakness is that I care too much. Also, spalling"
3286,8778,3286,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3287,8779,3287,"We all have to make sacrifices. I think we should start with you."
3288,8780,3288,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3289,8781,3289,"My weakness is that I care too much. Also, spalling"
3290,8782,3290,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3291,8783,3291,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3292,8784,3292,"My weakness is that I care too much. Also, spalling"
3293,8785,3293,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3294,8786,3294,"Your choices today are: live your life now or live with regret later."
3295,8787,3295,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3296,8788,3296,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3297,8789,3297,"We all have to make sacrifices. I think we should start with you."
3298,8790,3298,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3299,8791,3299,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3300,8792,3300,"If cats could talk, they would probably always be correcting your grammar."
3301,8793,3301,"I really like this site. Nice features #saidnooneever"
3302,8794,3302,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3303,8795,3303,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3304,8796,3304,"We all have to make sacrifices. I think we should start with you."
3305,8797,3305,"My weakness is that I care too much. Also, spalling"
3306,8798,3306,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3307,8799,3307,"My weakness is that I care too much. Also, spalling"
3308,8800,3308,"I really like this site. Nice features #saidnooneever"
3309,8801,3309,"Your choices today are: live your life now or live with regret later."
3310,8802,3310,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3311,8803,3311,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3312,8804,3312,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3313,8805,3313,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
3314,8806,3314,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3315,8807,3315,"At any given time my wallet is worth more than its contents."
3316,8808,3316,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3317,8809,3317,"Your choices today are: live your life now or live with regret later."
3318,8810,3318,"At any given time my wallet is worth more than its contents."
3319,8811,3319,"I really like this site. Nice features #saidnooneever"
3320,8812,3320,"Why are there no Knock Knock jokes about America? Because Freedom rings."
3321,8813,3321,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3322,8814,3322,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3323,8815,3323,"I really like this site. Nice features #saidnooneever"
3324,8816,3324,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3325,8817,3325,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3326,8818,3326,"If cats could talk, they would probably always be correcting your grammar."
3327,8819,3327,"My weakness is that I care too much. Also, spalling"
3328,8820,3328,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
3329,8821,3329,"At any given time my wallet is worth more than its contents."
3330,8822,3330,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3331,8823,3331,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
3332,8824,3332,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3333,8825,3333,"We all have to make sacrifices. I think we should start with you."
3334,8826,3334,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3335,8827,3335,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
3336,8828,3336,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
3337,8829,3337,"Your choices today are: live your life now or live with regret later."
3338,8830,3338,"Your choices today are: live your life now or live with regret later."
3339,8831,3339,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
3340,8832,3340,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
